[-987, -987, -944, -929, -884, -881, -760, -733, -641, -611, -609, -564, -560, -511, -504, -460, -405, -399, -394, -388, -367, -347, -258, -89, 1, 13, 59, 74, 101, 147, 225, 282, 324, 343, 348, 374, 396, 404, 421, 455, 478, 509, 511, 669, 684, 708, 777, 858, 911, 997]
[147, 734, 901, -80, -721, -585, -838, -889, 715, -849, 313, -350, 445, 113, 387, 482, 663, 162, -772, -769, 370, 272, -290, 374, 267, 426, -663, -409, 575, -76, -379, -312, 500, -680, -552, -193, 946, 674, 453, 950, -612, -750, 88, -170, -931, -86, -319, -747, -570, -904]
[-931, -904, -889, -849, -838, -772, -769, -750, -747, -721, -680, -663, -612, -585, -570, -552, -409, -379, -350, -319, -312, -290, -193, -170, -86, -80, -76, 88, 113, 147, 162, 267, 272, 313, 370, 374, 387, 426, 445, 453, 482, 500, 575, 663, 674, 715, 734, 901, 946, 950]
[192, -81, -62, -605, 706, -454, -573, -305, 524, 90, -466, -529, -196, -255, -802, 106, -959, -72, 314, -222, 419, 205, 134, -413, -806, 761, 159, 774, 962, -807, 370, -427, -192, 751, -116, 455, -238, -790, 828, 1000, -973, 668, -834, -514, 861, 187, 481, -867, 178, -352]
[-973, -959, -867, -834, -807, -806, -802, -790, -605, -573, -529, -514, -466, -454, -427, -413, -352, -305, -255, -238, -222, -196, -192, -116, -81, -72, -62, 90, 106, 134, 159, 178, 187, 192, 205, 314, 370, 419, 455, 481, 524, 668, 706, 751, 761, 774, 828, 861, 962, 1000]
[503, 181, -381, -994, 565, 931, 193, 329, -239, 906, -313, 327, -359, 476, -617, 194, -162, -686, 595, 991, 688, 218, 331, 595, -924, 505, -796, 733, -97, -478, 824, 972, 723, 413, -107, -109, -655, 549, 375, -767, -882, -709, -477, -453, -78, 189, 100, 781, -633, -250]
[-994, -924, -882, -796, -767, -709, -686, -655, -633, -617, -478, -477, -453, -381, -359, -313, -250, -239, -162, -109, -107, -97, -78, 100, 181, 189, 193, 194, 218, 327, 329, 331, 375, 413, 476, 503, 505, 549, 565, 595, 595, 688, 723, 733, 781, 824, 906, 931, 972, 991]
[360, 996, -235, 714, 662, -232, -804, 415, -243, -45, -850, 26, -336, 73, -481, 574, -292, -205, 126, -861, -320, 894, -704, -502, 873, -830, -790, 916, -421, 504, -910, -542, 802, -402, -16, 133, -53, 282, -762, 978, 782, -528, -219, 33, 724, -575, 723, 258, 912, 641]
[-910, -861, -850, -830, -804, -790, -762, -704, -575, -542, -528, -502, -481, -421, -402, -336, -320, -292, -243, -235, -232, -219, -205, -53, -45, -16, 26, 33, 73, 126, 133, 258, 282, 360, 415, 504, 574, 641, 662, 714, 723, 724, 782, 802, 873, 894, 912, 916, 978, 996]
[249, 687, -796, -344, 881, 537, -797, 175, 759, 853, 301, 659, 990, -179, -426, -287, -797, 176, -689, -657, -796, -582, 518, -283, -696, -432, 317, 599, 192, -391, -132, 64, 150, 775, -248, 34, 405, 596, -534, -869, -554, 507, -742, 228, -997, 570, 72, 39, 708, 533]
[-997, -869, -797, -797, -796, -796, -742, -696, -689, -657, -582, -554, -534, -432, -426, -391, -344, -287, -283, -248, -179, -132, 34, 39, 64, 72, 150, 175, 176, 192, 228, 249, 301, 317, 405, 507, 518, 533, 537, 570, 596, 599, 659, 687, 708, 759, 775, 853, 881, 990]
[-776, 624, 45, 599, 434, 153, 374, -952, 530, 185, 375, -609, -496, 504, 792, -773, -514, -771, -635, 235, -812, 27, -742, 528, 562, -41, -577, 703, 983, -487, 430, -820, 829, -866, 930, 284, 704, -327, 509, 945, 20, 600, 590, 271, 781, -360, 244, 172, 658, -88]
[-952, -866, -820, -812, -776, -773, -771, -742, -635, -609, -577, -514, -496, -487, -360, -327, -88, -41, 20, 27, 45, 153, 172, 185, 235, 244, 271, 284, 374, 375, 430, 434, 504, 509, 528, 530, 562, 590, 599, 600, 624, 658, 703, 704, 781, 792, 829, 930, 945, 983]
[27, 76, 307, -643, 451, 958, -321, -335, -858, 551, 473, -11, 87, 199, 965, -76, -737, -777, 108, -410, 326, 256, -487, -487, 151, -490, -801, 408, -523, 912, -988, 125, 899, 752, -654, 108, 791, -877, 951, -101, 351, 174, -569, -399, -280, 157, -125, 108, 648, -585]
[-988, -877, -858, -801, -777, -737, -654, -643, -585, -569, -523, -490, -487, -487, -410, -399, -335, -321, -280, -125, -101, -76, -11, 27, 76, 87, 108, 108, 108, 125, 151, 157, 174, 199, 256, 307, 326, 351, 408, 451, 473, 551, 648, 752, 791, 899, 912, 951, 958, 965]
[-856, -761, -196, -833, -394, -328, 888, -625, -587, -307, 118, 278, 43, -730, -708, -191, -357, 730, 18, 80, -47, 122, 25, -244, -479, -831, 636, -17, -885, 183, 265, 817, -32, 661, -937, 538, -104, 446, -960, -78, -814, -153, -148, -709, 245, -859, -418, -331, 473, -214]
[-960, -937, -885, -859, -856, -833, -831, -814, -761, -730, -709, -708, -625, -587, -479, -418, -394, -357, -331, -328, -307, -244, -214, -196, -191, -153, -148, -104, -78, -47, -32, -17, 18, 25, 43, 80, 118, 122, 183, 245, 265, 278, 446, 473, 538, 636, 661, 730, 817, 888]
[633, -765, -486, -847, -324, -199, -348, 944, -892, 276, 766, -368, 288, 260, 908, -444, -326, 413, -979, 397, -515, 291, -381, -303, -825, -728, 157, 159, -713, -584, 292, -486, 59, 374, 371, -324, -945, -357, 36, 744, -256, 169, 465, 550, 527, 687, 19, -660, 54, -282]
[-979, -945, -892, -847, -825, -765, -728, -713, -660, -584, -515, -486, -486, -444, -381, -368, -357, -348, -326, -324, -324, -303, -282, -256, -199, 19, 36, 54, 59, 157, 159, 169, 260, 276, 288, 291, 292, 371, 374, 397, 413, 465, 527, 550, 633, 687, 744, 766, 908, 944]
[954, -855, -642, 392, 24, 555, 228, 738, 540, -96, -333, -879, -761, -963, 555, 22, -425, -156, -974, -750, 70, 197, 676, 367, 107, 963, 239, 593, -674, -565, -606, 761, -320, 48, 398, 380, -306, -671, 490, 121, -883, 772, -887, -444, -745, 322, -539, 119, 300, -265]
[-974, -963, -887, -883, -879, -855, -761, -750, -745, -674, -671, -642, -606, -565, -539, -444, -425, -333, -320, -306, -265, -156, -96, 22, 24, 48, 70, 107, 119, 121, 197, 228, 239, 300, 322, 367, 380, 392, 398, 490, 540, 555, 555, 593, 676, 738, 761, 772, 954, 963]
[756, 507, 396, -512, -852, 442, 939, -630, 667, 229, 886, 35, 159, -240, -174, 971, 669, -945, 818, -842, 813, -362, 79, -972, -163, 505, -630, -90, -318, -996, -550, 393, -25, -519, 435, 209, 169, -900, -766, -196, 851, -152, 759, -211, 745, 359, 191, 920, -48, 583]
[-996, -972, -945, -900, -852, -842, -766, -630, -630, -550, -519, -512, -362, -318, -240, -211, -196, -174, -163, -152, -90, -48, -25, 35, 79, 159, 169, 191, 209, 229, 359, 393, 396, 435, 442, 505, 507, 583, 667, 669, 745, 756, 759, 813, 818, 851, 886, 920, 939, 971]
[83, 408, -784, -431, 766, 703, 885, -471, -195, 978, 86, 853, -686, -558, 214, 180, 791, 466, 604, 688, 130, -956, 348, 783, -24, -482, 406, 749, -775, 413, 1000, 265, -66, -233, -663, 99, 114, 518, 784, 55, -497, 356, -292, 878, -402, 502, 659, 500, 896, -133]
[-956, -784, -775, -686, -663, -558, -497, -482, -471, -431, -402, -292, -233, -195, -133, -66, -24, 55, 83, 86, 99, 114, 130, 180, 214, 265, 348, 356, 406, 408, 413, 466, 500, 502, 518, 604, 659, 688, 703, 749, 766, 783, 784, 791, 853, 878, 885, 896, 978, 1000]
[-599, 224, 981, -66, 931, -458, -621, 400, 640, 112, 991, -71, 700, 669, -519, -120, 944, -339, 108, -706, -728, -341, 213, -416, 349, -88, -540, -770, -597, 607, 942, -194, 6, 192, -504, -838, -337, -898, -100, -739, 655, 297, 615, -960, -286, -579, -847, -532, -635, 436]
[-960, -898, -847, -838, -770, -739, -728, -706, -635, -621, -599, -597, -579, -540, -532, -519, -504, -458, -416, -341, -339, -337, -286, -194, -120, -100, -88, -71, -66, 6, 108, 112, 192, 213, 224, 297, 349, 400, 436, 607, 615, 640, 655, 669, 700, 931, 942, 944, 981, 991]
[92, -650, 343, -383, 736, 993, -17, 424, -923, 388, -103, -697, -658, -361, 548, 611, 573, 138, 997, -728, -32, 212, -620, -300, 79, 385, -864, -307, 769, -120, 271, 566, -263, -721, -331, 287, 285, 126, -54, 883, -803, 367, -724, -416, 678, -171, 688, -765, 688, -160]
[-923, -864, -803, -765, -728, -724, -721, -697, -658, -650, -620, -416, -383, -361, -331, -307, -300, -263, -171, -160, -120, -103, -54, -32, -17, 79, 92, 126, 138, 212, 271, 285, 287, 343, 367, 385, 388, 424, 548, 566, 573, 611, 678, 688, 688, 736, 769, 883, 993, 997]
[195, -604, 166, -404, -692, 61, -355, -443, -31, -553, 167, 665, 20, -976, 708, 717, -325, 478, 641, -279, -485, 355, -516, 899, -48, -339, -957, -52, 91, -7, 564, -530, 162, -134, 874, 904, 845, -149, -750, -83, -126, 695, -817, 306, 178, 651, -41, 794, -73, -307]
[-976, -957, -817, -750, -692, -604, -553, -530, -516, -485, -443, -404, -355, -339, -325, -307, -279, -149, -134, -126, -83, -73, -52, -48, -41, -31, -7, 20, 61, 91, 162, 166, 167, 178, 195, 306, 355, 478, 564, 641, 651, 665, 695, 708, 717, 794, 845, 874, 899, 904]
[-722, 26, 519, 226, -45, -812, -840, -637, 712, 745, -286, -665, -51, 301, -165, 160, 9, 707, -958, 827, 654, -555, -137, -939, -325, 111, -828, -28, -474, 276, 784, 90, 978, 733, 564, -615, 609, -108, 461, -879, 780, -595, -658, 339, 169, -118, 745, 876, 894, 596]
[-958, -939, -879, -840, -828, -812, -722, -665, -658, -637, -615, -595, -555, -474, -325, -286, -165, -137, -118, -108, -51, -45, -28, 9, 26, 90, 111, 160, 169, 226, 276, 301, 339, 461, 519, 564, 596, 609, 654, 707, 712, 733, 745, 745, 780, 784, 827, 876, 894, 978]
[-308, -827, 122, -904, 610, 402, -951, -597, 895, -450, 771, 817, -964, 750, -152, -549, 252, 242, -184, -705, -382, -605, 187, -230, -889, 784, 892, 984, -973, -672, -542, 377, 990, 500, 399, -906, 259, 228, -393, 820, 929, 658, 336, -607, 527, -37, -416, -522, -234, -970]
[-973, -970, -964, -951, -906, -904, -889, -827, -705, -672, -607, -605, -597, -549, -542, -522, -450, -416, -393, -382, -308, -234, -230, -184, -152, -37, 122, 187, 228, 242, 252, 259, 336, 377, 399, 402, 500, 527, 610, 658, 750, 771, 784, 817, 820, 892, 895, 929, 984, 990]
[-979, -502, -307, 790, -7, -947, -805, 365, -126, 599, -267, 336, -888, -355, -349, 706, 206, -990, -127, -30, 245, 663, 822, 193, -623, 508, 155, 153, -731, -833, -92, 166, 873, 665, 971, 866, -671, 134, 688, -453, 210, 10, -697, 362, -60, -44, -110, 141, -800, -602]
[-990, -979, -947, -888, -833, -805, -800, -731, -697, -671, -623, -602, -502, -453, -355, -349, -307, -267, -127, -126, -110, -92, -60, -44, -30, -7, 10, 134, 141, 153, 155, 166, 193, 206, 210, 245, 336, 362, 365, 508, 599, 663, 665, 688, 706, 790, 822, 866, 873, 971]
[-125, -939, -656, 231, -600, -868, -972, -533, -460, -905, 259, 211, 95, -564, 959, -532, -143, 821, -181, 948, 998, -133, 256, -498, -477, -824, 645, -408, 514, -518, 139, 461, 577, -56, 638, -762, -599, 191, 501, -708, 167, -836, -601, -596, 287, 636, 783, -346, 151, -638]
[-972, -939, -905, -868, -836, -824, -762, -708, -656, -638, -601, -600, -599, -596, -564, -533, -532, -518, -498, -477, -460, -408, -346, -181, -143, -133, -125, -56, 95, 139, 151, 167, 191, 211, 231, 256, 259, 287, 461, 501, 514, 577, 636, 638, 645, 783, 821, 948, 959, 998]
[-396, -818, 65, -366, 555, 660, -471, 759, -853, -833, 187, 486, -528, 401, 107, -237, -936, 3, 163, -895, -511, -483, -993, -170, -771, 538, 60, 929, -627, -838, -72, -267, -633, 323, 127, 504, 221, -616, 649, 910, 111, -33, 861, -901, -957, -394, 86, 203, -396, -765]
[-993, -957, -936, -901, -895, -853, -838, -833, -818, -771, -765, -633, -627, -616, -528, -511, -483, -471, -396, -396, -394, -366, -267, -237, -170, -72, -33, 3, 60, 65, 86, 107, 111, 127, 163, 187, 203, 221, 323, 401, 486, 504, 538, 555, 649, 660, 759, 861, 910, 929]
[566, -378, 556, 61, 562, 497, 448, -681, 432, 235, -978, 369, -911, 32, 316, -117, -789, 60, 566, -17, 12, 166, 483, -657, -247, -783, -532, 941, -237, -390, -968, 336, -31, 890, -813, 391, 416, 617, 796, 257, 843, 166, 630, 287, 860, -144, -497, -325, -337, 726]
[-978, -968, -911, -813, -789, -783, -681, -657, -532, -497, -390, -378, -337, -325, -247, -237, -144, -117, -31, -17, 12, 32, 60, 61, 166, 166, 235, 257, 287, 316, 336, 369, 391, 416, 432, 448, 483, 497, 556, 562, 566, 566, 617, 630, 726, 796, 843, 860, 890, 941]
[318, -415, -618, 879, 672, -440, -545, -35, -756, -428, 462, 211, -713, 473, -769, -65, -635, -38, 271, -63, -381, -369, -215, 684, -339, -953, 592, -800, -913, 814, 650, 926, -902, -66, -383, -548, 466, -338, -750, 887, -432, 617, 571, -195, 830, -881, 525, 950, -200, 802]
[-953, -913, -902, -881, -800, -769, -756, -750, -713, -635, -618, -548, -545, -440, -432, -428, -415, -383, -381, -369, -339, -338, -215, -200, -195, -66, -65, -63, -38, -35, 211, 271, 318, 462, 466, 473, 525, 571, 592, 617, 650, 672, 684, 802, 814, 830, 879, 887, 926, 950]
[655, -711, -882, 1, -582, 257, 341, 91, 479, -763, 687, -792, 823, -517, -160, -817, 7, 186, -881, -105, -691, 620, -110, 382, 845, -36, -977, 912, -89, -963, -918, -13, -267, 408, -21, -412, 460, -629, 679, -348, 0, -739, 137, -398, -514, -197, 499, 954, 65, -100]
[-977, -963, -918, -882, -881, -817, -792, -763, -739, -711, -691, -629, -582, -517, -514, -412, -398, -348, -267, -197, -160, -110, -105, -100, -89, -36, -21, -13, 0, 1, 7, 65, 91, 137, 186, 257, 341, 382, 408, 460, 479, 499, 620, 655, 679, 687, 823, 845, 912, 954]
[-658, 593, -499, -875, 543, -908, -975, -979, 74, -744, -72, -325, -454, 441, 43, 750, 550, -747, -50, -619, 678, -231, 714, -680, 137, 849, -492, -250, 750, 475, -665, 397, -494, -158, -956, 129, -550, -402, 170, -565, 694, 375, 893, 528, -107, 937, 314, 772, 90, -73]
[-979, -975, -956, -908, -875, -747, -744, -680, -665, -658, -619, -565, -550, -499, -494, -492, -454, -402, -325, -250, -231, -158, -107, -73, -72, -50, 43, 74, 90, 129, 137, 170, 314, 375, 397, 441, 475, 528, 543, 550, 593, 678, 694, 714, 750, 750, 772, 849, 893, 937]
[366, 724, 806, 948, 250, 158, -173, 708, -264, -264, 511, -254, -94, -257, 482, 956, 516, 378, -257, 635, 280, 251, -630, 702, 319, 655, 36, -726, -872, -75, -324, -31, -925, 843, -670, -35, 401, -56, 366, 722, 865, 742, 655, 575, 983, -712, -248, 345, 333, -406]
[-925, -872, -726, -712, -670, -630, -406, -324, -264, -264, -257, -257, -254, -248, -173, -94, -75, -56, -35, -31, 36, 158, 250, 251, 280, 319, 333, 345, 366, 366, 378, 401, 482, 511, 516, 575, 635, 655, 655, 702, 708, 722, 724, 742, 806, 843, 865, 948, 956, 983]
[913, -930, -101, 379, -100, -421, 260, 954, 204, -968, -757, -139, 446, 806, -648, 604, 105, -497, -94, 677, 780, -740, 527, -524, -248, 854, -991, -989, 662, 573, 14, -787, 517, 959, -155, 362, 272, 292, -805, 610, 504, -397, 630, -597, -472, -693, 590, -223, 717, 848]
[-991, -989, -968, -930, -805, -787, -757, -740, -693, -648, -597, -524, -497, -472, -421, -397, -248, -223, -155, -139, -101, -100, -94, 14, 105, 204, 260, 272, 292, 362, 379, 446, 504, 517, 527, 573, 590, 604, 610, 630, 662, 677, 717, 780, 806, 848, 854, 913, 954, 959]
[-90, -428, 244, -714, 303, -447, 103, -850, 525, 307, -132, 114, -296, -948, -242, 147, -455, 399, 893, 357, -51, 789, 538, -970, 353, 715, -631, 182, -299, -938, 126, -474, -553, -185, -766, -650, 708, -432, 689, -317, 178, -677, -972, 955, -26, -450, 857, -121, 212, -645]
[-972, -970, -948, -938, -850, -766, -714, -677, -650, -645, -631, -553, -474, -455, -450, -447, -432, -428, -317, -299, -296, -242, -185, -132, -121, -90, -51, -26, 103, 114, 126, 147, 178, 182, 212, 244, 303, 307, 353, 357, 399, 525, 538, 689, 708, 715, 789, 857, 893, 955]
[84, -875, 579, 567, 383, 445, 92, -2, -930, 785, -672, 218, -806, -721, -646, -674, 960, -72, -205, 570, -840, -12, 920, -374, 93, 230, -530, -925, -912, 367, -189, 389, 533, -73, -152, -124, 708, 711, -639, -276, 399, 758, 271, 132, -637, -917, -93, -157, -385, -476]
[-930, -925, -917, -912, -875, -840, -806, -721, -674, -672, -646, -639, -637, -530, -476, -385, -374, -276, -205, -189, -157, -152, -124, -93, -73, -72, -12, -2, 84, 92, 93, 132, 218, 230, 271, 367, 383, 389, 399, 445, 533, 567, 570, 579, 708, 711, 758, 785, 920, 960]
[200, -36, -21, 825, 137, 45, 837, -863, -121, 221, -601, -641, -313, -438, 81, 809, 453, -323, -263, 171, -79, 154, 807, -326, 923, 586, 934, 662, -446, -866, 557, 345, -291, -440, 66, -971, 285, -258, -882, -884, 974, 500, -108, 470, -539, 931, 703, -225, -950, 629]
[-971, -950, -884, -882, -866, -863, -641, -601, -539, -446, -440, -438, -326, -323, -313, -291, -263, -258, -225, -121, -108, -79, -36, -21, 45, 66, 81, 137, 154, 171, 200, 221, 285, 345, 453, 470, 500, 557, 586, 629, 662, 703, 807, 809, 825, 837, 923, 931, 934, 974]
[-213, -894, -154, 860, 780, 439, 626, 880, -414, -39, -310, -519, 609, 854, -22, -461, -253, -494, 896, 77, 832, 369, 895, -625, -483, 387, -887, -668, 480, -572, -482, -262, -735, 875, 34, 38, -540, -753, -628, -446, -730, 613, -124, -351, 101, 958, -100, 303, 322, -756]
[-894, -887, -756, -753, -735, -730, -668, -628, -625, -572, -540, -519, -494, -483, -482, -461, -446, -414, -351, -310, -262, -253, -213, -154, -124, -100, -39, -22, 34, 38, 77, 101, 303, 322, 369, 387, 439, 480, 609, 613, 626, 780, 832, 854, 860, 875, 880, 895, 896, 958]
[-344, -750, -632, -255, -797, 317, 881, 402, 596, -416, -697, 121, 786, -511, -860, -675, 526, 909, -81, 179, 546, 93, 612, 616, 165, -554, 890, -376, 933, -179, 483, -31, -618, -333, -981, 875, 835, -762, 218, 992, -863, 464, 360, -971, -274, -344, -426, -106, 60, -83]
[-981, -971, -863, -860, -797, -762, -750, -697, -675, -632, -618, -554, -511, -426, -416, -376, -344, -344, -333, -274, -255, -179, -106, -83, -81, -31, 60, 93, 121, 165, 179, 218, 317, 360, 402, 464, 483, 526, 546, 596, 612, 616, 786, 835, 875, 881, 890, 909, 933, 992]
[-770, -753, 504, -286, 54, -964, 491, -154, -54, -443, -360, 601, 912, 218, 708, -575, -889, 364, -632, 832, 853, -54, 872, -753, 517, 462, -99, 453, 43, 476, -99, -683, -406, -674, -435, -891, -416, 112, -780, 194, -667, 611, -927, 610, 741, 951, -575, 576, -819, -965]
[-965, -964, -927, -891, -889, -819, -780, -770, -753, -753, -683, -674, -667, -632, -575, -575, -443, -435, -416, -406, -360, -286, -154, -99, -99, -54, -54, 43, 54, 112, 194, 218, 364, 453, 462, 476, 491, 504, 517, 576, 601, 610, 611, 708, 741, 832, 853, 872, 912, 951]
[842, -361, -25, -503, 618, -786, 815, 698, -616, 328, -517, -531, -89, 33, -146, -975, -384, 347, 948, -799, -373, -713, 981, -452, 394, 958, -486, 950, -801, 892, 27, 314, -472, -750, 805, 438, 113, 539, -588, -119, 828, -266, -5, 404, 917, -915, -611, -670, -327, 331]
[-975, -915, -801, -799, -786, -750, -713, -670, -616, -611, -588, -531, -517, -503, -486, -472, -452, -384, -373, -361, -327, -266, -146, -119, -89, -25, -5, 27, 33, 113, 314, 328, 331, 347, 394, 404, 438, 539, 618, 698, 805, 815, 828, 842, 892, 917, 948, 950, 958, 981]
[-868, -161, 569, 564, -676, 401, 262, -331, 100, 353, 936, 91, 895, -318, -890, 183, -877, 706, 834, 275, 543, -589, -656, -701, 167, 359, -263, -889, 866, -210, -12, -163, -625, -51, -415, 131, 366, -638, 422, 588, -582, -347, -860, 155, -980, -653, 818, -128, -402, -162]
[-980, -890, -889, -877, -868, -860, -701, -676, -656, -653, -638, -625, -589, -582, -415, -402, -347, -331, -318, -263, -210, -163, -162, -161, -128, -51, -12, 91, 100, 131, 155, 167, 183, 262, 275, 353, 359, 366, 401, 422, 543, 564, 569, 588, 706, 818, 834, 866, 895, 936]
[841, 538, 493, -346, -426, -937, 346, -603, -732, -49, 676, -577, -765, -200, 937, 61, 775, 423, -357, 41, -130, -936, -307, 925, -322, 543, 375, 840, -443, 291, 10, 899, -185, -75, 119, -127, 598, 96, 783, -467, -869, -864, -418, 977, 712, 878, -459, -662, -248, -131]
[-937, -936, -869, -864, -765, -732, -662, -603, -577, -467, -459, -443, -426, -418, -357, -346, -322, -307, -248, -200, -185, -131, -130, -127, -75, -49, 10, 41, 61, 96, 119, 291, 346, 375, 423, 493, 538, 543, 598, 676, 712, 775, 783, 840, 841, 878, 899, 925, 937, 977]
[-695, 867, 507, -651, 435, 937, -706, -828, 195, 928, -593, 793, -403, 155, -797, 301, -736, -985, -401, 553, 635, -779, 799, 918, 907, 482, 769, 300, -787, 622, -112, 311, -150, 799, 40, 305, 887, -303, -323, -330, 351, 641, -821, -127, -614, 169, 187, 195, -376, 963]
[-985, -828, -821, -797, -787, -779, -736, -706, -695, -651, -614, -593, -403, -401, -376, -330, -323, -303, -150, -127, -112, 40, 155, 169, 187, 195, 195, 300, 301, 305, 311, 351, 435, 482, 507, 553, 622, 635, 641, 769, 793, 799, 799, 867, 887, 907, 918, 928, 937, 963]
[-452, 734, -468, -820, 381, 366, -742, -51, 95, -457, 553, -37, -473, -218, -125, -244, -998, 648, 350, 145, -425, 222, 198, 756, -242, 631, -106, -239, -297, -315, -912, 691, 691, -252, -118, -925, 329, -289, 251, 600, 991, -257, 322, -221, -806, 602, 952, -513, -35, -246]
[-998, -925, -912, -820, -806, -742, -513, -473, -468, -457, -452, -425, -315, -297, -289, -257, -252, -246, -244, -242, -239, -221, -218, -125, -118, -106, -51, -37, -35, 95, 145, 198, 222, 251, 322, 329, 350, 366, 381, 553, 600, 602, 631, 648, 691, 691, 734, 756, 952, 991]
[599, 387, -329, -219, 433, 169, -220, -777, 938, 83, -566, 607, 773, -868, 20, 824, 736, 718, 261, -770, 598, -302, -429, -658, 246, 789, -748, -977, 609, -72, 100, 482, -852, 298, -260, -965, 344, 175, -521, -153, 80, -206, 336, 136, -892, 821, 80, -500, -141, 612]
[-977, -965, -892, -868, -852, -777, -770, -748, -658, -566, -521, -500, -429, -329, -302, -260, -220, -219, -206, -153, -141, -72, 20, 80, 80, 83, 100, 136, 169, 175, 246, 261, 298, 336, 344, 387, 433, 482, 598, 599, 607, 609, 612, 718, 736, 773, 789, 821, 824, 938]
[-60, -60, 40, 785, 804, -971, -987, 954, 894, -644, -592, -426, 637, -39, 173, 864, -780, 158, -510, -51, 675, -710, -901, -876, -74, -651, 14, 560, 614, -39, 770, 931, 794, -687, -110, 588, -46, 536, 196, -381, -487, 611, 971, -661, -109, 973, -399, -435, 214, -950]
[-987, -971, -950, -901, -876, -780, -710, -687, -661, -651, -644, -592, -510, -487, -435, -426, -399, -381, -110, -109, -74, -60, -60, -51, -46, -39, -39, 14, 40, 158, 173, 196, 214, 536, 560, 588, 611, 614, 637, 675, 770, 785, 794, 804, 864, 894, 931, 954, 971, 973]
