[-984, -928, -882, -838, -797, -719, -693, -585, -566, -564, -563, -551, -547, -534, -527, -493, -492, -488, -436, -379, -370, -361, -353, -215, -115, 1, 24, 31, 98, 101, 190, 255, 278, 320, 329, 338, 348, 392, 404, 418, 484, 491, 576, 721, 727, 767, 785, 826, 833, 957]
[16, 285, -200, -695, -565, 467, -495, -669, -499, -43, 725, 682, -493, -129, -966, 200, -603, 751, 246, 896, -295, 541, 7, -972, -802, 832, 617, 137, 467, 790, -206, -130, 428, -874, 214, 451, -99, 525, 944, -564, -529, -303, -697, 444, 509, 148, 350, -347, 792, 413]
[-972, -966, -874, -802, -697, -695, -669, -603, -565, -564, -529, -499, -495, -493, -347, -303, -295, -206, -200, -130, -129, -99, -43, 7, 16, 137, 148, 200, 214, 246, 285, 350, 413, 428, 444, 451, 467, 467, 509, 525, 541, 617, 682, 725, 751, 790, 792, 832, 896, 944]
[-669, -120, -13, -736, -141, -118, -613, 971, -268, 439, -903, 613, -627, 67, -196, 692, -270, -363, 451, 785, -182, -567, 612, -263, 128, 63, -266, -664, -95, 483, 304, -643, 934, -618, -758, 868, 297, -100, -520, -377, 203, 429, -618, 688, 921, 874, -503, 404, -362, -583]
[-903, -758, -736, -669, -664, -643, -627, -618, -618, -613, -583, -567, -520, -503, -377, -363, -362, -270, -268, -266, -263, -196, -182, -141, -120, -118, -100, -95, -13, 63, 67, 128, 203, 297, 304, 404, 429, 439, 451, 483, 612, 613, 688, 692, 785, 868, 874, 921, 934, 971]
[-795, 864, -470, 638, -512, 550, 166, -217, -740, -826, -124, -500, 978, -772, 137, -751, 936, 854, 336, 830, 635, -676, 359, -144, -893, -819, 858, -657, -425, 87, 959, 910, -995, 587, 772, -56, -154, -836, -944, 897, -686, -716, 985, 236, -25, -708, -359, 832, -60, 333]
[-995, -944, -893, -836, -826, -819, -795, -772, -751, -740, -716, -708, -686, -676, -657, -512, -500, -470, -425, -359, -217, -154, -144, -124, -60, -56, -25, 87, 137, 166, 236, 333, 336, 359, 550, 587, 635, 638, 772, 830, 832, 854, 858, 864, 897, 910, 936, 959, 978, 985]
[-296, -322, 47, -687, 140, -355, -74, 703, 483, 919, 185, 617, 947, -571, -529, -263, -827, -30, -220, 246, -632, 472, -409, -590, 347, 652, 445, 774, -441, 802, 396, -489, 895, 510, -39, 626, 780, 459, 317, 560, -207, 405, -491, -423, 294, 593, 216, 234, 917, -956]
[-956, -827, -687, -632, -590, -571, -529, -491, -489, -441, -423, -409, -355, -322, -296, -263, -220, -207, -74, -39, -30, 47, 140, 185, 216, 234, 246, 294, 317, 347, 396, 405, 445, 459, 472, 483, 510, 560, 593, 617, 626, 652, 703, 774, 780, 802, 895, 917, 919, 947]
[149, -157, -756, 156, -897, -232, 556, -55, -463, 476, 510, -483, -892, 837, 570, -40, 757, -131, 91, -241, 262, -483, -991, -806, 123, -149, -222, 691, 385, -641, 453, 686, -699, 368, 502, -806, -955, -388, 840, -377, 914, 572, 803, 799, 328, -872, 969, -316, -504, 712]
[-991, -955, -897, -892, -872, -806, -806, -756, -699, -641, -504, -483, -483, -463, -388, -377, -316, -241, -232, -222, -157, -149, -131, -55, -40, 91, 123, 149, 156, 262, 328, 368, 385, 453, 476, 502, 510, 556, 570, 572, 686, 691, 712, 757, 799, 803, 837, 840, 914, 969]
[739, -287, -939, 279, -539, -547, -114, 734, 54, 650, -787, -507, 782, 844, -489, 455, -199, -219, -294, -957, -517, -853, -782, 686, -756, 717, 64, 745, 561, 726, 216, -449, -471, -29, 602, -902, 502, 67, 312, -772, 682, -326, 836, 756, 283, 54, 619, 940, -638, -267]
[-957, -939, -902, -853, -787, -782, -772, -756, -638, -547, -539, -517, -507, -489, -471, -449, -326, -294, -287, -267, -219, -199, -114, -29, 54, 54, 64, 67, 216, 279, 283, 312, 455, 502, 561, 602, 619, 650, 682, 686, 717, 726, 734, 739, 745, 756, 782, 836, 844, 940]
[-716, -94, -318, -591, 923, 638, -429, 432, 535, -444, -664, -435, -624, 488, -242, 660, -101, 684, -222, -401, -512, -87, 117, -220, 284, 938, -682, 176, -669, -986, -416, -880, 130, -770, 180, 322, 457, 712, -487, -47, -952, 23, -932, -566, -613, -285, 985, -325, 712, 73]
[-986, -952, -932, -880, -770, -716, -682, -669, -664, -624, -613, -591, -566, -512, -487, -444, -435, -429, -416, -401, -325, -318, -285, -242, -222, -220, -101, -94, -87, -47, 23, 73, 117, 130, 176, 180, 284, 322, 432, 457, 488, 535, 638, 660, 684, 712, 712, 923, 938, 985]
[98, -263, 892, 881, 502, -461, 693, 660, 88, 369, -102, 374, -33, 391, -543, -988, -709, 734, -606, 529, -602, 368, 200, -957, -831, -429, -920, 682, 688, 240, 973, 126, -925, 239, -329, 461, -170, 66, -680, 978, 745, -678, 292, -989, 669, 968, -836, 523, 365, -217]
[-989, -988, -957, -925, -920, -836, -831, -709, -680, -678, -606, -602, -543, -461, -429, -329, -263, -217, -170, -102, -33, 66, 88, 98, 126, 200, 239, 240, 292, 365, 368, 369, 374, 391, 461, 502, 523, 529, 660, 669, 682, 688, 693, 734, 745, 881, 892, 968, 973, 978]
[-128, -470, 628, 873, 621, -686, -622, 858, 981, 442, 171, 432, -726, 916, -957, -14, -222, -924, -4, -12, 486, 452, 562, -391, 912, 928, 769, 203, -575, 913, -918, 739, -358, -802, -589, -987, 26, 963, -512, 438, 105, 517, 131, 476, -994, -341, 173, 685, -685, -60]
[-994, -987, -957, -924, -918, -802, -726, -686, -685, -622, -589, -575, -512, -470, -391, -358, -341, -222, -128, -60, -14, -12, -4, 26, 105, 131, 171, 173, 203, 432, 438, 442, 452, 476, 486, 517, 562, 621, 628, 685, 739, 769, 858, 873, 912, 913, 916, 928, 963, 981]
[-176, 68, -294, 449, -327, -192, -355, 658, -200, -70, -969, 454, -914, -390, -954, -960, 536, -709, -700, 916, -547, 530, -7, 399, 899, 225, -359, -25, 711, -929, 795, 404, -38, -169, -531, -392, -147, 167, 80, 326, -561, 68, -677, 786, 29, -219, 416, -795, 500, 584]
[-969, -960, -954, -929, -914, -795, -709, -700, -677, -561, -547, -531, -392, -390, -359, -355, -327, -294, -219, -200, -192, -176, -169, -147, -70, -38, -25, -7, 29, 68, 68, 80, 167, 225, 326, 399, 404, 416, 449, 454, 500, 530, 536, 584, 658, 711, 786, 795, 899, 916]
[290, -460, -256, -18, -111, 247, -767, 445, -160, -508, 546, -107, 843, -700, -979, 448, -686, -539, -627, -985, -16, -665, -766, -776, 424, 226, -891, 531, 457, 164, 82, 307, -561, -333, 430, -854, -917, -287, 718, 908, 624, 13, -474, -995, 220, 635, 408, 812, 340, 542]
[-995, -985, -979, -917, -891, -854, -776, -767, -766, -700, -686, -665, -627, -561, -539, -508, -474, -460, -333, -287, -256, -160, -111, -107, -18, -16, 13, 82, 164, 220, 226, 247, 290, 307, 340, 408, 424, 430, 445, 448, 457, 531, 542, 546, 624, 635, 718, 812, 843, 908]
[-507, 658, 555, -484, 11, 706, 871, -305, 846, -274, 643, 651, 840, 522, 430, -977, -831, 986, 955, 699, -882, 484, -778, -922, -443, 248, -951, -740, -826, -88, 905, 744, 188, -302, -597, -59, -112, -165, 626, 23, -572, 994, -625, -148, -630, 940, 13, -706, -766, 617]
[-977, -951, -922, -882, -831, -826, -778, -766, -740, -706, -630, -625, -597, -572, -507, -484, -443, -305, -302, -274, -165, -148, -112, -88, -59, 11, 13, 23, 188, 248, 430, 484, 522, 555, 617, 626, 643, 651, 658, 699, 706, 744, 840, 846, 871, 905, 940, 955, 986, 994]
[-337, -454, -583, 977, -319, -279, 414, -533, -596, -437, 173, 243, -4, -908, 162, -599, -445, -410, -717, 958, -562, 58, 322, -109, 870, 299, -459, 720, -625, 300, 724, 215, 242, -979, 744, 443, -725, -3, -200, 816, 626, -431, -260, 208, -168, -883, -565, 867, -247, 240]
[-979, -908, -883, -725, -717, -625, -599, -596, -583, -565, -562, -533, -459, -454, -445, -437, -431, -410, -337, -319, -279, -260, -247, -200, -168, -109, -4, -3, 58, 162, 173, 208, 215, 240, 242, 243, 299, 300, 322, 414, 443, 626, 720, 724, 744, 816, 867, 870, 958, 977]
[756, -820, 722, -523, 999, -626, 450, -521, -568, 355, 335, -664, 17, -569, 390, -965, -927, -973, 241, 544, -608, -894, -966, -911, -270, 536, -856, -586, -460, 74, 853, 173, -667, -57, -301, 504, 916, 517, 293, 94, -93, 294, -712, 892, -634, -559, 373, 306, 121, -584]
[-973, -966, -965, -927, -911, -894, -856, -820, -712, -667, -664, -634, -626, -608, -586, -584, -569, -568, -559, -523, -521, -460, -301, -270, -93, -57, 17, 74, 94, 121, 173, 241, 293, 294, 306, 335, 355, 373, 390, 450, 504, 517, 536, 544, 722, 756, 853, 892, 916, 999]
[903, -350, 412, -67, 343, 780, -509, -505, -181, -126, -708, -333, -784, -296, -458, -542, -513, -538, 219, 574, 587, 154, 502, 549, 558, 801, -810, -226, 78, -839, -954, 657, 659, 377, -263, -741, 781, -172, 775, -62, -685, -910, -622, 25, 501, 818, -674, -224, 695, 558]
[-954, -910, -839, -810, -784, -741, -708, -685, -674, -622, -542, -538, -513, -509, -505, -458, -350, -333, -296, -263, -226, -224, -181, -172, -126, -67, -62, 25, 78, 154, 219, 343, 377, 412, 501, 502, 549, 558, 558, 574, 587, 657, 659, 695, 775, 780, 781, 801, 818, 903]
[-53, 293, -920, -94, 651, -884, -160, -709, -426, -413, -157, 517, 3, -639, 17, -972, -695, -481, -532, -512, -855, -939, -270, -431, 174, -85, -539, -241, -676, 744, -855, 33, -840, 370, 299, 61, 793, -145, 865, 902, 994, 674, 641, 619, 848, -237, -160, 709, 235, 868]
[-972, -939, -920, -884, -855, -855, -840, -709, -695, -676, -639, -539, -532, -512, -481, -431, -426, -413, -270, -241, -237, -160, -160, -157, -145, -94, -85, -53, 3, 17, 33, 61, 174, 235, 293, 299, 370, 517, 619, 641, 651, 674, 709, 744, 793, 848, 865, 868, 902, 994]
[128, -189, 371, 882, 156, -58, -754, 993, -172, 73, 274, 632, -312, -193, 102, -184, 99, 307, 887, 969, -147, 706, 473, 102, 343, 136, -124, 450, 735, 599, -969, 133, -392, 542, 908, 701, -3, 90, -133, 948, 735, 388, 872, 221, 241, -198, -258, -653, 991, 56]
[-969, -754, -653, -392, -312, -258, -198, -193, -189, -184, -172, -147, -133, -124, -58, -3, 56, 73, 90, 99, 102, 102, 128, 133, 136, 156, 221, 241, 274, 307, 343, 371, 388, 450, 473, 542, 599, 632, 701, 706, 735, 735, 872, 882, 887, 908, 948, 969, 991, 993]
[-157, 723, 684, 972, 857, 348, 2, 849, -35, -947, 125, -143, -234, 800, 862, 284, 748, 114, -937, -99, -408, 556, 119, 320, 71, -394, 975, 117, -277, 228, -221, 648, 758, -655, -121, -288, 902, -821, -122, -928, -457, 389, -212, 424, 7, -559, -784, 238, -949, 76]
[-949, -947, -937, -928, -821, -784, -655, -559, -457, -408, -394, -288, -277, -234, -221, -212, -157, -143, -122, -121, -99, -35, 2, 7, 71, 76, 114, 117, 119, 125, 228, 238, 284, 320, 348, 389, 424, 556, 648, 684, 723, 748, 758, 800, 849, 857, 862, 902, 972, 975]
[-9, 127, -760, -295, 798, 825, -472, -574, -793, -534, -953, -982, -16, -20, 401, 243, -294, 506, -275, 824, -54, -665, 697, -476, -476, -319, 500, -810, -689, 163, -106, 583, 858, 532, -581, -129, 57, -720, -241, -731, 527, -464, 944, -867, -740, -912, -283, -369, -150, -390]
[-982, -953, -912, -867, -810, -793, -760, -740, -731, -720, -689, -665, -581, -574, -534, -476, -476, -472, -464, -390, -369, -319, -295, -294, -283, -275, -241, -150, -129, -106, -54, -20, -16, -9, 57, 127, 163, 243, 401, 500, 506, 527, 532, 583, 697, 798, 824, 825, 858, 944]
[386, -332, 527, -505, 198, -67, 154, -314, -270, -480, 920, 226, -123, 995, -712, -891, 137, 39, 990, -919, 825, 832, -740, 988, 589, 251, 786, -245, 51, 400, -988, 711, -846, 415, 696, -934, -245, 973, -359, 799, 838, 507, 992, 592, 565, 925, 114, 454, -308, -268]
[-988, -934, -919, -891, -846, -740, -712, -505, -480, -359, -332, -314, -308, -270, -268, -245, -245, -123, -67, 39, 51, 114, 137, 154, 198, 226, 251, 386, 400, 415, 454, 507, 527, 565, 589, 592, 696, 711, 786, 799, 825, 832, 838, 920, 925, 973, 988, 990, 992, 995]
[-199, -112, -1, -533, 881, 503, 176, 324, -416, -624, -383, -523, -955, -95, -598, 333, -784, 669, -340, -545, 405, -338, 379, -615, -586, 607, 88, 634, 415, 955, 64, 462, 775, -395, -296, 120, 917, 661, -867, -87, -442, -901, -468, 693, 993, -96, 707, -307, -170, 630]
[-955, -901, -867, -784, -624, -615, -598, -586, -545, -533, -523, -468, -442, -416, -395, -383, -340, -338, -307, -296, -199, -170, -112, -96, -95, -87, -1, 64, 88, 120, 176, 324, 333, 379, 405, 415, 462, 503, 607, 630, 634, 661, 669, 693, 707, 775, 881, 917, 955, 993]
[368, 890, -162, 648, -550, 704, -808, 45, 830, -60, -41, 938, -989, -309, 534, 338, -952, -247, -761, 557, -458, 206, -989, -595, -957, 21, 20, -675, 564, -911, -518, 492, 394, -628, 979, 576, 328, -245, 510, -777, -473, 683, 21, -445, 246, -774, 10, 119, -4, -138]
[-989, -989, -957, -952, -911, -808, -777, -774, -761, -675, -628, -595, -550, -518, -473, -458, -445, -309, -247, -245, -162, -138, -60, -41, -4, 10, 20, 21, 21, 45, 119, 206, 246, 328, 338, 368, 394, 492, 510, 534, 557, 564, 576, 648, 683, 704, 830, 890, 938, 979]
[-133, 182, 12, -73, -803, 855, 788, 110, -171, 301, -599, -708, 848, 184, 69, -987, 475, 232, 183, -407, 418, -97, 851, -558, 73, 852, -156, 194, -560, -481, 267, -858, 487, 540, 21, -198, -805, -421, 527, 146, 974, -232, -577, -886, -939, -955, 535, -709, 288, 59]
[-987, -955, -939, -886, -858, -805, -803, -709, -708, -599, -577, -560, -558, -481, -421, -407, -232, -198, -171, -156, -133, -97, -73, 12, 21, 59, 69, 73, 110, 146, 182, 183, 184, 194, 232, 267, 288, 301, 418, 475, 487, 527, 535, 540, 788, 848, 851, 852, 855, 974]
[-820, -330, 162, -357, -514, -368, 386, -194, -818, -724, 964, 754, 171, 458, -559, 428, 809, -254, 218, 410, -403, 734, 560, -88, 683, -515, -607, -289, 118, 87, -32, 739, 589, -529, 568, 57, -548, -63, -242, -772, 876, 873, -933, -701, -162, -393, -538, 609, -56, -472]
[-933, -820, -818, -772, -724, -701, -607, -559, -548, -538, -529, -515, -514, -472, -403, -393, -368, -357, -330, -289, -254, -242, -194, -162, -88, -63, -56, -32, 57, 87, 118, 162, 171, 218, 386, 410, 428, 458, 560, 568, 589, 609, 683, 734, 739, 754, 809, 873, 876, 964]
[-790, -27, 962, 576, -52, 554, 535, 326, -535, 843, 63, -152, -152, -839, -737, -5, 856, 222, 289, 314, 241, -812, 473, 713, 231, 540, -49, 158, 979, -878, -604, 71, 202, 411, -782, -767, 40, 94, -125, 272, 253, 135, -465, -123, -924, -790, 134, 301, -404, -895]
[-924, -895, -878, -839, -812, -790, -790, -782, -767, -737, -604, -535, -465, -404, -152, -152, -125, -123, -52, -49, -27, -5, 40, 63, 71, 94, 134, 135, 158, 202, 222, 231, 241, 253, 272, 289, 301, 314, 326, 411, 473, 535, 540, 554, 576, 713, 843, 856, 962, 979]
[-506, 813, -550, 39, 274, -363, 15, -111, 76, -887, -714, -71, -505, -705, -831, 919, -949, -390, -238, 561, 235, 765, 455, 833, 164, -590, -637, 987, 867, 827, -329, 763, -427, -759, -71, -149, -777, -279, -630, 876, 10, 930, 882, -263, 259, 523, -998, -170, 756, -328]
[-998, -949, -887, -831, -777, -759, -714, -705, -637, -630, -590, -550, -506, -505, -427, -390, -363, -329, -328, -279, -263, -238, -170, -149, -111, -71, -71, 10, 15, 39, 76, 164, 235, 259, 274, 455, 523, 561, 756, 763, 765, 813, 827, 833, 867, 876, 882, 919, 930, 987]
[933, -333, 201, 755, -646, -655, 333, -813, 54, 597, 822, 848, 493, 916, -389, 713, -790, -726, 910, -802, -786, -939, 449, 796, -933, 222, 100, 906, -726, 945, -573, -388, -569, 857, -482, 541, 532, -627, -538, 964, 804, 32, -858, 754, 358, 326, -149, -651, 645, 116]
[-939, -933, -858, -813, -802, -790, -786, -726, -726, -655, -651, -646, -627, -573, -569, -538, -482, -389, -388, -333, -149, 32, 54, 100, 116, 201, 222, 326, 333, 358, 449, 493, 532, 541, 597, 645, 713, 754, 755, 796, 804, 822, 848, 857, 906, 910, 916, 933, 945, 964]
[-537, 90, 412, -526, -994, 898, 324, -780, -544, -695, 794, 904, 642, 101, 962, -808, -318, 48, -326, 431, -47, -370, -526, -843, -985, -239, 252, -99, 29, -641, -539, 407, -741, 999, 73, -435, 993, 204, 499, -811, -946, -162, -687, 157, 20, 166, -865, 823, -818, 179]
[-994, -985, -946, -865, -843, -818, -811, -808, -780, -741, -695, -687, -641, -544, -539, -537, -526, -526, -435, -370, -326, -318, -239, -162, -99, -47, 20, 29, 48, 73, 90, 101, 157, 166, 179, 204, 252, 324, 407, 412, 431, 499, 642, 794, 823, 898, 904, 962, 993, 999]
[-360, 119, -164, -172, 683, 323, 448, 144, -671, 931, 62, -732, -877, 763, -919, 939, 424, 981, 712, 957, -780, -161, -113, 972, -218, 899, -846, 774, 783, 445, 158, 749, 957, 102, 467, 940, -126, 325, 703, -841, 131, -423, -549, -348, 833, 715, 86, -591, -201, 206]
[-919, -877, -846, -841, -780, -732, -671, -591, -549, -423, -360, -348, -218, -201, -172, -164, -161, -126, -113, 62, 86, 102, 119, 131, 144, 158, 206, 323, 325, 424, 445, 448, 467, 683, 703, 712, 715, 749, 763, 774, 783, 833, 899, 931, 939, 940, 957, 957, 972, 981]
[-675, -591, -368, -430, 886, -654, 665, -272, -421, 495, -898, -372, 601, 537, 253, 551, 727, -582, 523, 206, -611, 128, 253, 510, -53, 545, -621, -699, 993, -852, -371, -197, 168, -230, -501, -706, 648, -336, 927, 248, 839, -43, -104, -738, 696, 234, -722, -247, 750, -134]
[-898, -852, -738, -722, -706, -699, -675, -654, -621, -611, -591, -582, -501, -430, -421, -372, -371, -368, -336, -272, -247, -230, -197, -134, -104, -53, -43, 128, 168, 206, 234, 248, 253, 253, 495, 510, 523, 537, 545, 551, 601, 648, 665, 696, 727, 750, 839, 886, 927, 993]
[440, -517, -390, -765, 614, 778, -6, 144, 806, 89, -665, -181, 604, 89, -159, -488, 11, -345, -868, -209, -461, -291, 201, -234, -801, 121, 608, -528, 260, 174, 38, -45, -876, -522, 319, 239, 824, 803, -218, -378, 683, -332, 379, -967, 510, 89, 254, -821, -50, -408]
[-967, -876, -868, -821, -801, -765, -665, -528, -522, -517, -488, -461, -408, -390, -378, -345, -332, -291, -234, -218, -209, -181, -159, -50, -45, -6, 11, 38, 89, 89, 89, 121, 144, 174, 201, 239, 254, 260, 319, 379, 440, 510, 604, 608, 614, 683, 778, 803, 806, 824]
[-286, 77, -166, 683, -684, 271, 233, 753, -155, 410, -763, 661, -769, -883, 381, 927, -856, 275, -641, 62, -923, -533, -37, -678, 344, 29, -989, -818, -90, -858, 708, 34, 808, 808, 500, 513, -583, -382, 630, 697, -415, -820, -177, 887, 285, -518, -534, 920, -690, -927]
[-989, -927, -923, -883, -858, -856, -820, -818, -769, -763, -690, -684, -678, -641, -583, -534, -533, -518, -415, -382, -286, -177, -166, -155, -90, -37, 29, 34, 62, 77, 233, 271, 275, 285, 344, 381, 410, 500, 513, 630, 661, 683, 697, 708, 753, 808, 808, 887, 920, 927]
[-22, 180, -183, 377, -719, -559, 764, -828, -973, -52, -572, 0, 812, 146, -153, 736, -413, -123, -406, 750, -832, 47, -643, -110, 345, -197, -20, 508, 62, 113, 755, -293, -755, -827, 978, -301, -795, -230, -956, -457, -441, 465, -380, 675, -265, 68, 418, -562, -481, -398]
[-973, -956, -832, -828, -827, -795, -755, -719, -643, -572, -562, -559, -481, -457, -441, -413, -406, -398, -380, -301, -293, -265, -230, -197, -183, -153, -123, -110, -52, -22, -20, 0, 47, 62, 68, 113, 146, 180, 345, 377, 418, 465, 508, 675, 736, 750, 755, 764, 812, 978]
[704, -506, 719, -11, 695, -189, -284, 29, 763, 780, 739, -419, -495, 137, -462, 218, 978, 19, -802, 877, -591, 59, -698, 352, -547, -530, -672, 717, -126, 524, -114, 457, 610, -188, -461, -831, -526, -3, 47, -411, -759, 636, -714, -835, -536, 407, -172, -557, 322, -805]
[-835, -831, -805, -802, -759, -714, -698, -672, -591, -557, -547, -536, -530, -526, -506, -495, -462, -461, -419, -411, -284, -189, -188, -172, -126, -114, -11, -3, 19, 29, 47, 59, 137, 218, 322, 352, 407, 457, 524, 610, 636, 695, 704, 717, 719, 739, 763, 780, 877, 978]
[-928, -166, 700, -281, 668, 843, -995, -279, -769, -222, -643, -659, 111, -848, -552, 220, 480, 576, -241, -896, -428, -327, 303, 156, -193, 65, 647, -724, 186, 190, 308, 540, -444, -181, -378, 59, 883, -565, 689, 500, -410, 427, -418, -219, 614, -480, 195, 108, -265, 661]
[-995, -928, -896, -848, -769, -724, -659, -643, -565, -552, -480, -444, -428, -418, -410, -378, -327, -281, -279, -265, -241, -222, -219, -193, -181, -166, 59, 65, 108, 111, 156, 186, 190, 195, 220, 303, 308, 427, 480, 500, 540, 576, 614, 647, 661, 668, 689, 700, 843, 883]
[-685, -70, 140, -713, -572, 74, 60, -479, -255, 818, 612, 789, 915, 218, 513, 455, 990, -431, 498, -912, -333, 186, -383, -885, 389, 241, 950, 311, -327, 210, -214, -432, 520, 367, 689, -883, 387, -843, -859, -573, 923, -485, 98, 146, 674, 474, 641, -234, 570, 578]
[-912, -885, -883, -859, -843, -713, -685, -573, -572, -485, -479, -432, -431, -383, -333, -327, -255, -234, -214, -70, 60, 74, 98, 140, 146, 186, 210, 218, 241, 311, 367, 387, 389, 455, 474, 498, 513, 520, 570, 578, 612, 641, 674, 689, 789, 818, 915, 923, 950, 990]
[-178, 955, -709, 355, 40, 703, -821, 761, 404, 805, -499, -400, 741, -69, 472, 917, -886, -718, 692, 381, -248, 409, -743, -681, -33, -4, -462, -855, 837, 112, 575, 666, -615, -587, 797, 660, -401, -718, -796, 860, 508, -351, -633, 895, 307, -211, 813, -239, 392, -707]
[-886, -855, -821, -796, -743, -718, -718, -709, -707, -681, -633, -615, -587, -499, -462, -401, -400, -351, -248, -239, -211, -178, -69, -33, -4, 40, 112, 307, 355, 381, 392, 404, 409, 472, 508, 575, 660, 666, 692, 703, 741, 761, 797, 805, 813, 837, 860, 895, 917, 955]
[-309, 40, 525, 322, 633, -297, -794, -746, 697, 710, 436, 384, -17, 1000, -554, -780, -944, -851, -520, 309, 887, 222, -333, -61, -82, 693, 641, 633, -796, 963, 522, 509, 922, -639, -873, 36, -900, 180, -80, -982, 438, 168, 73, -673, 173, 514, -354, 906, -721, -35]
[-982, -944, -900, -873, -851, -796, -794, -780, -746, -721, -673, -639, -554, -520, -354, -333, -309, -297, -82, -80, -61, -35, -17, 36, 40, 73, 168, 173, 180, 222, 309, 322, 384, 436, 438, 509, 514, 522, 525, 633, 633, 641, 693, 697, 710, 887, 906, 922, 963, 1000]
[-408, 115, 894, 944, 146, -885, -867, 987, 172, 853, -832, 510, 78, -24, 875, -530, 57, 914, 1, 489, 666, -161, 689, -906, 525, 570, 706, -875, -424, 360, -150, 396, 720, 366, -134, -332, 795, 59, -728, 696, -807, 155, -456, 135, 938, 420, -231, -18, 43, -69]
[-906, -885, -875, -867, -832, -807, -728, -530, -456, -424, -408, -332, -231, -161, -150, -134, -69, -24, -18, 1, 43, 57, 59, 78, 115, 135, 146, 155, 172, 360, 366, 396, 420, 489, 510, 525, 570, 666, 689, 696, 706, 720, 795, 853, 875, 894, 914, 938, 944, 987]
